census_id,census_schema,metric_control_id,group_source_lock,marked_word_cutoff,alphabet_order,canonical_marked_word,marked_length,inverse_marked_word,marked_cyclic_inverse_orbit_size,canonical_rule,marked_root_word,marked_root_length,marked_repetition_exponent,marked_class_status,exact_number_field,exact_psl_matrix_key_sha256,exact_inverse_paired_psl_key_sha256,exact_trace,exact_trace_squared,exact_trace_squared_key_sha256,absolute_trace_decimal,geodesic_length_decimal,bolza_systole_ratio_decimal,gamma_primitivity_status,gamma_primitivity_exact_margin_to_2sys,canonical_homology_vector,inverse_paired_homology_axis_key,homology_axis_multiplicity_within_proved_set,owner_distinctness_status,primitive_axis_owner_id,owner_credit_status,owner_counting_convention,marked_census_completeness,full_gamma_conjugacy_completeness,exact_matrix_collision_group_size,exact_inverse_pair_collision_group_size,trace_squared_isospectral_group_size,arithmetic_label,target_data_used,formal_route_a_tuple,route_b_invocation_allowed
B28R5-C0011,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f3^-1,2,f3*f0^-1,4,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f3^-1,2,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",4b15cf9045eb7e20fc16697d3d1a8edbe79cbf43dcb13fdadd8916ec441f8508,4b15cf9045eb7e20fc16697d3d1a8edbe79cbf43dcb13fdadd8916ec441f8508,10+(6)*s,172+(120)*s,68098df1614e298a3ad40873629cb766b1bb0b73a594a4fec23bbe66f98c90a5,18.48528137423857029281013235,5.828070775441806617605774604609108218346148738026725586961514877437812,1.906378925951513899455291948,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,(2)*s,"(1,0,0,-1)","(-1,0,0,1)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0011,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,12,NONE,false,UNASSIGNED,false
B28R5-C0012,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f1,2,f1^-1*f1^-1,2,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1,1,2,MARKED_CYCLIC_POWER,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",3f9fbf1868732471b1b8498083526acc58d769ad444d5ff5e68fa3c033c37d65,3f9fbf1868732471b1b8498083526acc58d769ad444d5ff5e68fa3c033c37d65,10+(8)*s,228+(160)*s,195f327c9f7e4fbf2f531ac15d520dc7590a759522da7868d0956cb4f9c06bdf,21.31370849898476039041350979,6.114283677923992645089824739174693573154733184943416499091995851209824,2,PROVED_GROUP_REPETITION_OF_MARKED_ROOT,NOT_APPLICABLE,"(0,2,0,0)","(0,-2,0,0)",0,NOT_APPLICABLE_MARKED_POWER,,WITHHELD_MARKED_POWER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0013,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2,2,f2^-1*f1^-1,4,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2,2,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",3afdf240503efcc295a1b112b9433793fdb3365c8dc9ab395735be3a69511db8,12f4694c6f061e55e1d1616468ee2940f9413a506a8dadf2634b27e54ca12749,10+(6)*s,172+(120)*s,68098df1614e298a3ad40873629cb766b1bb0b73a594a4fec23bbe66f98c90a5,18.48528137423857029281013235,5.828070775441806617605774604609108218346148738026725586961514877437812,1.906378925951513899455291948,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,(2)*s,"(0,1,1,0)","(0,-1,-1,0)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0013,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,12,NONE,false,UNASSIGNED,false
B28R5-C0014,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f2^-1,2,f2*f1^-1,4,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f2^-1,2,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",70776184b848fce909ac874345bfc30815ddb8a0ff20a02886e3503aca5e5a1f,70776184b848fce909ac874345bfc30815ddb8a0ff20a02886e3503aca5e5a1f,2+(2)*s,12+(8)*s,d5f20a2ccd27d7f18f34fed9fdf9c0ee840c82d57ece39f42615ce3de1f1b781,4.828427124746190097603377448,3.057141838961996322544912369587346786577366592471708249545997925604912,1,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,8+(6)*s,"(0,1,-1,0)","(0,-1,1,0)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0014,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0015,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f3,2,f3^-1*f1^-1,4,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f3,2,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",265dcc67b73177f086e14e13b783c0bdb63fc13b7f6cdd259b1e5fea79654667,85453205ddfd26da1ba79744e094dc72470ad200e17e0cdbeddb8c2ada7f3348,6+(4)*s,68+(48)*s,50e493f48af5235e06f5baa82d7e82fcfc1adb451b8356f390e5e6777e11d92f,11.65685424949238019520675490,4.896904895356151580010619827271738280630497219493355211512821935593504,1.601791854387370333913690598,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,4+(4)*s,"(0,1,0,1)","(0,-1,0,-1)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0015,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0016,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f1*f3^-1,2,f3*f1^-1,4,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f1*f3^-1,2,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",ff9562c50e867c2fa69223cffaa44779b60915ebf9b09c389da096c80af26daa,ff9562c50e867c2fa69223cffaa44779b60915ebf9b09c389da096c80af26daa,6+(4)*s,68+(48)*s,50e493f48af5235e06f5baa82d7e82fcfc1adb451b8356f390e5e6777e11d92f,11.65685424949238019520675490,4.896904895356151580010619827271738280630497219493355211512821935593504,1.601791854387370333913690598,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,4+(4)*s,"(0,1,0,-1)","(0,-1,0,1)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0016,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0017,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f2*f2,2,f2^-1*f2^-1,2,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f2,1,2,MARKED_CYCLIC_POWER,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",3e199b232f39c6caaefc3eed08c3ab7d4493ef580e2d65b08d8aa4c584f06a14,3e199b232f39c6caaefc3eed08c3ab7d4493ef580e2d65b08d8aa4c584f06a14,10+(8)*s,228+(160)*s,195f327c9f7e4fbf2f531ac15d520dc7590a759522da7868d0956cb4f9c06bdf,21.31370849898476039041350979,6.114283677923992645089824739174693573154733184943416499091995851209824,2,PROVED_GROUP_REPETITION_OF_MARKED_ROOT,NOT_APPLICABLE,"(0,0,2,0)","(0,0,-2,0)",0,NOT_APPLICABLE_MARKED_POWER,,WITHHELD_MARKED_POWER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0018,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f2*f3,2,f3^-1*f2^-1,4,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f2*f3,2,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",22366b690dc63ec66e27686212d177b2b904525f2309e7323ac8b24576549d1f,98ce03501336bbab2f376bf881200c778cab173754ca2eefc68420813381578b,10+(6)*s,172+(120)*s,68098df1614e298a3ad40873629cb766b1bb0b73a594a4fec23bbe66f98c90a5,18.48528137423857029281013235,5.828070775441806617605774604609108218346148738026725586961514877437812,1.906378925951513899455291948,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,(2)*s,"(0,0,1,1)","(0,0,-1,-1)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0018,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,12,NONE,false,UNASSIGNED,false
B28R5-C0019,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f2*f3^-1,2,f3*f2^-1,4,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f2*f3^-1,2,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",d29fe96faa0af3592c432b35aaa15b2dc39c378fb28b4b0e3612034dc2344cbf,d29fe96faa0af3592c432b35aaa15b2dc39c378fb28b4b0e3612034dc2344cbf,2+(2)*s,12+(8)*s,d5f20a2ccd27d7f18f34fed9fdf9c0ee840c82d57ece39f42615ce3de1f1b781,4.828427124746190097603377448,3.057141838961996322544912369587346786577366592471708249545997925604912,1,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,8+(6)*s,"(0,0,1,-1)","(0,0,-1,1)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0019,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0020,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f3*f3,2,f3^-1*f3^-1,2,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f3,1,2,MARKED_CYCLIC_POWER,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",0d5b1ec31841b852debb7b5017b277e25f508e6e3306d400d4cd5b7727877118,ba5384a877d686fb1ee26569c2ca6ef7f86b32997a107e8fdb7f605690d2b1a0,10+(8)*s,228+(160)*s,195f327c9f7e4fbf2f531ac15d520dc7590a759522da7868d0956cb4f9c06bdf,21.31370849898476039041350979,6.114283677923992645089824739174693573154733184943416499091995851209824,2,PROVED_GROUP_REPETITION_OF_MARKED_ROOT,NOT_APPLICABLE,"(0,0,0,2)","(0,0,0,-2)",0,NOT_APPLICABLE_MARKED_POWER,,WITHHELD_MARKED_POWER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,8,NONE,false,UNASSIGNED,false
B28R5-C0021,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f0*f0,3,f0^-1*f0^-1*f0^-1,2,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0,1,3,MARKED_CYCLIC_POWER,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",e261663359fac79195c3be6f45e0857cb9589910d4ac6e6f61090dcf5c21e9a9,e261663359fac79195c3be6f45e0857cb9589910d4ac6e6f61090dcf5c21e9a9,50+(34)*s,4812+(3400)*s,9b1fb042e3d4c219eab68c9cf10d3bf7b41df6bb56ebede1f665a29a77af75db,98.08326112068523165925741662,9.171425516885988967634737108762040359732099777415124748637993776814736,3,PROVED_GROUP_REPETITION_OF_MARKED_ROOT,NOT_APPLICABLE,"(3,0,0,0)","(-3,0,0,0)",0,NOT_APPLICABLE_MARKED_POWER,,WITHHELD_MARKED_POWER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,4,NONE,false,UNASSIGNED,false
B28R5-C0022,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f0*f1,3,f1^-1*f0^-1*f0^-1,6,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f0*f1,3,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",97de64aae86c0f4404615639949a8ab91d5f11e71ad01ed82b225854368bd27b,0c0b986d1059715143a2da85f38a91cef0750909a58ce00fb51a1a1c2a11d0ff,42+(30)*s,3564+(2520)*s,c44b692a3e6544ef7f97be8eec239751b9cea9e53c02affad4f2a79d29570fe2,84.42640687119285146405066173,8.871479810735269266340162200360172334830135868039142837677545428858339,2.901886885872275564889811071,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-32+(-22)*s,"(2,1,0,0)","(-2,-1,0,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,32,NONE,false,UNASSIGNED,false
B28R5-C0023,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f0*f1^-1,3,f1*f0^-1*f0^-1,6,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f0*f1^-1,3,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",539ee92c172b169103b346b5278835aa236b691f57bd1f643e876452060f2f05,539ee92c172b169103b346b5278835aa236b691f57bd1f643e876452060f2f05,10+(6)*s,172+(120)*s,68098df1614e298a3ad40873629cb766b1bb0b73a594a4fec23bbe66f98c90a5,18.48528137423857029281013235,5.828070775441806617605774604609108218346148738026725586961514877437812,1.906378925951513899455291948,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,(2)*s,"(2,-1,0,0)","(-2,1,0,0)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0023,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,12,NONE,false,UNASSIGNED,false
B28R5-C0024,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f0*f2,3,f2^-1*f0^-1*f0^-1,6,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f0*f2,3,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",0e4dbf7e4bd5af6f9936e5d6b56713f8a885be898cce7b21008c54e9f972f882,65a958d49135261bc118a5afb6876fabf4b503dc9358b949c024d6fdb8e9bf99,26+(18)*s,1324+(936)*s,5d8b4f61ba28ffeb50754f4bd3096691f10f27ae0ea0429dd657572c20c64eda,51.45584412271571087843039704,7.880692288665158651264080106244588253752812797603034285336645572660833,2.577797401556259435386107775,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-16+(-10)*s,"(2,0,1,0)","(-2,0,-1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0025,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f0*f2^-1,3,f2*f0^-1*f0^-1,6,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f0*f2^-1,3,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",d7c639bfa5a99d2ace1ffb5f5c272cbc12eef572f0aefa277469e6867a6e7818,d7c639bfa5a99d2ace1ffb5f5c272cbc12eef572f0aefa277469e6867a6e7818,26+(18)*s,1324+(936)*s,5d8b4f61ba28ffeb50754f4bd3096691f10f27ae0ea0429dd657572c20c64eda,51.45584412271571087843039704,7.880692288665158651264080106244588253752812797603034285336645572660833,2.577797401556259435386107775,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-16+(-10)*s,"(2,0,-1,0)","(-2,0,1,0)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,16,NONE,false,UNASSIGNED,false
B28R5-C0026,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f0*f3,3,f3^-1*f0^-1*f0^-1,6,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f0*f3,3,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",109da997ab93743732af5f6d96a0feb42b2e7f22e5a529c65088cedccb1def94,ec8390a0bab2cc50f2608a3eadbff42aaa01ad944f257dc8cd9bc63263eedf2b,10+(6)*s,172+(120)*s,68098df1614e298a3ad40873629cb766b1bb0b73a594a4fec23bbe66f98c90a5,18.48528137423857029281013235,5.828070775441806617605774604609108218346148738026725586961514877437812,1.906378925951513899455291948,PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,(2)*s,"(2,0,0,1)","(-2,0,0,-1)",1,CERTIFIED_DISTINCT_FROM_OTHER_CREDITED_OWNERS_BY_HOMOLOGY_AXIS,BOLZA_MARKED_AXIS_INVPAIR_0026,MINTED_INVERSE_PAIRED_AXIS_OWNER,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,12,NONE,false,UNASSIGNED,false
B28R5-C0027,p28_round5_matched_marked_cyclic_census/1.0,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,4,"f0,f0^-1,f1,f1^-1,f2,f2^-1,f3,f3^-1",f0*f0*f3^-1,3,f3*f0^-1*f0^-1,6,LEX_MIN_OVER_CYCLIC_ROTATIONS_AND_INVERSION,f0*f0*f3^-1,3,1,MARKED_CYCLIC_PRIMITIVE_CANDIDATE,"Q(s,t,i);s^2=2;t^2=1+s;i^2=-1",515f23b7bebedb6f4c9aebdd3bf508380fe748527239c3c513591ab1bc622464,515f23b7bebedb6f4c9aebdd3bf508380fe748527239c3c513591ab1bc622464,42+(30)*s,3564+(2520)*s,c44b692a3e6544ef7f97be8eec239751b9cea9e53c02affad4f2a79d29570fe2,84.42640687119285146405066173,8.871479810735269266340162200360172334830135868039142837677545428858339,2.901886885872275564889811071,NOT_ESTABLISHED_MARKED_PRIMITIVE_ONLY,-32+(-22)*s,"(2,0,0,-1)","(-2,0,0,1)",0,NOT_EVALUATED_GAMMA_PRIMITIVITY_OPEN,,WITHHELD_GAMMA_PRIMITIVITY_OPEN,INVERSE_PAIRED_AXIS;NO_SIGNED_K_OR_ORIENTATION_OWNER_CREDIT,COMPLETE_FOR_DECLARED_MARKED_CYCLIC_EQUIVALENCE_AT_LENGTH_LE_4,NOT_ESTABLISHED,1,1,32,NONE,false,UNASSIGNED,false
