schema_version,row_id,row_family,case_kind,group_token,object_x,h,object_y,k,sheet_a,subject_composable,subject_value,oracle_value,detected,negative_reason,oracle,status
paper17-open-groupoid-controls/1,GH-0139,PAIR,DIAGNOSTIC,D3,x00,d10,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0140,PAIR,DIAGNOSTIC,D3,x00,d10,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0141,PAIR,DIAGNOSTIC,D3,x00,d10,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0142,PAIR,DIAGNOSTIC,D3,x00,d10,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0143,PAIR,DIAGNOSTIC,D3,x00,d10,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0144,PAIR,DIAGNOSTIC,D3,x00,d10,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0145,PAIR,DIAGNOSTIC,D3,x00,d10,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0146,PAIR,DIAGNOSTIC,D3,x00,d10,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0147,PAIR,DIAGNOSTIC,D3,x00,d10,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0148,PAIR,DIAGNOSTIC,D3,x00,d10,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0149,PAIR,DIAGNOSTIC,D3,x00,d10,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0150,PAIR,DIAGNOSTIC,D3,x00,d10,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0151,PAIR,DIAGNOSTIC,D3,x00,d20,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0152,PAIR,DIAGNOSTIC,D3,x00,d20,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0153,PAIR,DIAGNOSTIC,D3,x00,d20,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0154,PAIR,DIAGNOSTIC,D3,x00,d20,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0155,PAIR,DIAGNOSTIC,D3,x00,d20,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0156,PAIR,DIAGNOSTIC,D3,x00,d20,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0157,PAIR,DIAGNOSTIC,D3,x00,d20,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0158,PAIR,DIAGNOSTIC,D3,x00,d20,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0159,PAIR,DIAGNOSTIC,D3,x00,d20,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0160,PAIR,DIAGNOSTIC,D3,x00,d20,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0161,PAIR,DIAGNOSTIC,D3,x00,d20,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0162,PAIR,DIAGNOSTIC,D3,x00,d20,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0163,PAIR,DIAGNOSTIC,D3,x00,d20,x20,d00,,true,a(x00;d20),a(x00;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0164,PAIR,DIAGNOSTIC,D3,x00,d20,x20,d10,,true,a(x00;d00),a(x00;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0165,PAIR,DIAGNOSTIC,D3,x00,d20,x20,d20,,true,a(x00;d10),a(x00;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0166,PAIR,DIAGNOSTIC,D3,x00,d20,x20,d01,,true,a(x00;d21),a(x00;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0167,PAIR,DIAGNOSTIC,D3,x00,d20,x20,d11,,true,a(x00;d01),a(x00;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0168,PAIR,DIAGNOSTIC,D3,x00,d20,x20,d21,,true,a(x00;d11),a(x00;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0169,PAIR,DIAGNOSTIC,D3,x00,d20,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0170,PAIR,DIAGNOSTIC,D3,x00,d20,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0171,PAIR,DIAGNOSTIC,D3,x00,d20,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0172,PAIR,DIAGNOSTIC,D3,x00,d20,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0173,PAIR,DIAGNOSTIC,D3,x00,d20,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0174,PAIR,DIAGNOSTIC,D3,x00,d20,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0175,PAIR,DIAGNOSTIC,D3,x00,d20,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0176,PAIR,DIAGNOSTIC,D3,x00,d20,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0177,PAIR,DIAGNOSTIC,D3,x00,d20,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0178,PAIR,DIAGNOSTIC,D3,x00,d20,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0179,PAIR,DIAGNOSTIC,D3,x00,d20,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0180,PAIR,DIAGNOSTIC,D3,x00,d20,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0181,PAIR,DIAGNOSTIC,D3,x00,d20,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0182,PAIR,DIAGNOSTIC,D3,x00,d20,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0183,PAIR,DIAGNOSTIC,D3,x00,d20,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0184,PAIR,DIAGNOSTIC,D3,x00,d20,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0185,PAIR,DIAGNOSTIC,D3,x00,d20,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0186,PAIR,DIAGNOSTIC,D3,x00,d20,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0187,PAIR,DIAGNOSTIC,D3,x00,d01,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0188,PAIR,DIAGNOSTIC,D3,x00,d01,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0189,PAIR,DIAGNOSTIC,D3,x00,d01,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0190,PAIR,DIAGNOSTIC,D3,x00,d01,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0191,PAIR,DIAGNOSTIC,D3,x00,d01,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0192,PAIR,DIAGNOSTIC,D3,x00,d01,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0193,PAIR,DIAGNOSTIC,D3,x00,d01,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0194,PAIR,DIAGNOSTIC,D3,x00,d01,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0195,PAIR,DIAGNOSTIC,D3,x00,d01,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0196,PAIR,DIAGNOSTIC,D3,x00,d01,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0197,PAIR,DIAGNOSTIC,D3,x00,d01,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0198,PAIR,DIAGNOSTIC,D3,x00,d01,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0199,PAIR,DIAGNOSTIC,D3,x00,d01,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0200,PAIR,DIAGNOSTIC,D3,x00,d01,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0201,PAIR,DIAGNOSTIC,D3,x00,d01,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0202,PAIR,DIAGNOSTIC,D3,x00,d01,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0203,PAIR,DIAGNOSTIC,D3,x00,d01,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0204,PAIR,DIAGNOSTIC,D3,x00,d01,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0205,PAIR,DIAGNOSTIC,D3,x00,d01,x01,d00,,true,a(x00;d01),a(x00;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0206,PAIR,DIAGNOSTIC,D3,x00,d01,x01,d10,,true,a(x00;d21),a(x00;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0207,PAIR,DIAGNOSTIC,D3,x00,d01,x01,d20,,true,a(x00;d11),a(x00;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0208,PAIR,DIAGNOSTIC,D3,x00,d01,x01,d01,,true,a(x00;d00),a(x00;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0209,PAIR,DIAGNOSTIC,D3,x00,d01,x01,d11,,true,a(x00;d20),a(x00;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0210,PAIR,DIAGNOSTIC,D3,x00,d01,x01,d21,,true,a(x00;d10),a(x00;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0211,PAIR,DIAGNOSTIC,D3,x00,d01,x11,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0212,PAIR,DIAGNOSTIC,D3,x00,d01,x11,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0213,PAIR,DIAGNOSTIC,D3,x00,d01,x11,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0214,PAIR,DIAGNOSTIC,D3,x00,d01,x11,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0215,PAIR,DIAGNOSTIC,D3,x00,d01,x11,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0216,PAIR,DIAGNOSTIC,D3,x00,d01,x11,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0217,PAIR,DIAGNOSTIC,D3,x00,d01,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0218,PAIR,DIAGNOSTIC,D3,x00,d01,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0219,PAIR,DIAGNOSTIC,D3,x00,d01,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0220,PAIR,DIAGNOSTIC,D3,x00,d01,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0221,PAIR,DIAGNOSTIC,D3,x00,d01,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0222,PAIR,DIAGNOSTIC,D3,x00,d01,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0223,PAIR,DIAGNOSTIC,D3,x00,d11,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0224,PAIR,DIAGNOSTIC,D3,x00,d11,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0225,PAIR,DIAGNOSTIC,D3,x00,d11,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0226,PAIR,DIAGNOSTIC,D3,x00,d11,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0227,PAIR,DIAGNOSTIC,D3,x00,d11,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0228,PAIR,DIAGNOSTIC,D3,x00,d11,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0229,PAIR,DIAGNOSTIC,D3,x00,d11,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0230,PAIR,DIAGNOSTIC,D3,x00,d11,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0231,PAIR,DIAGNOSTIC,D3,x00,d11,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0232,PAIR,DIAGNOSTIC,D3,x00,d11,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0233,PAIR,DIAGNOSTIC,D3,x00,d11,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0234,PAIR,DIAGNOSTIC,D3,x00,d11,x10,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0235,PAIR,DIAGNOSTIC,D3,x00,d11,x20,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0236,PAIR,DIAGNOSTIC,D3,x00,d11,x20,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0237,PAIR,DIAGNOSTIC,D3,x00,d11,x20,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0238,PAIR,DIAGNOSTIC,D3,x00,d11,x20,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0239,PAIR,DIAGNOSTIC,D3,x00,d11,x20,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0240,PAIR,DIAGNOSTIC,D3,x00,d11,x20,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0241,PAIR,DIAGNOSTIC,D3,x00,d11,x01,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0242,PAIR,DIAGNOSTIC,D3,x00,d11,x01,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0243,PAIR,DIAGNOSTIC,D3,x00,d11,x01,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0244,PAIR,DIAGNOSTIC,D3,x00,d11,x01,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0245,PAIR,DIAGNOSTIC,D3,x00,d11,x01,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0246,PAIR,DIAGNOSTIC,D3,x00,d11,x01,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0247,PAIR,DIAGNOSTIC,D3,x00,d11,x11,d00,,true,a(x00;d11),a(x00;d11),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0248,PAIR,DIAGNOSTIC,D3,x00,d11,x11,d10,,true,a(x00;d01),a(x00;d01),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0249,PAIR,DIAGNOSTIC,D3,x00,d11,x11,d20,,true,a(x00;d21),a(x00;d21),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0250,PAIR,DIAGNOSTIC,D3,x00,d11,x11,d01,,true,a(x00;d10),a(x00;d10),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0251,PAIR,DIAGNOSTIC,D3,x00,d11,x11,d11,,true,a(x00;d00),a(x00;d00),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0252,PAIR,DIAGNOSTIC,D3,x00,d11,x11,d21,,true,a(x00;d20),a(x00;d20),,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0253,PAIR,DIAGNOSTIC,D3,x00,d11,x21,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0254,PAIR,DIAGNOSTIC,D3,x00,d11,x21,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0255,PAIR,DIAGNOSTIC,D3,x00,d11,x21,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0256,PAIR,DIAGNOSTIC,D3,x00,d11,x21,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0257,PAIR,DIAGNOSTIC,D3,x00,d11,x21,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0258,PAIR,DIAGNOSTIC,D3,x00,d11,x21,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0259,PAIR,DIAGNOSTIC,D3,x00,d21,x00,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0260,PAIR,DIAGNOSTIC,D3,x00,d21,x00,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0261,PAIR,DIAGNOSTIC,D3,x00,d21,x00,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0262,PAIR,DIAGNOSTIC,D3,x00,d21,x00,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0263,PAIR,DIAGNOSTIC,D3,x00,d21,x00,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0264,PAIR,DIAGNOSTIC,D3,x00,d21,x00,d21,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0265,PAIR,DIAGNOSTIC,D3,x00,d21,x10,d00,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0266,PAIR,DIAGNOSTIC,D3,x00,d21,x10,d10,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0267,PAIR,DIAGNOSTIC,D3,x00,d21,x10,d20,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0268,PAIR,DIAGNOSTIC,D3,x00,d21,x10,d01,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
paper17-open-groupoid-controls/1,GH-0269,PAIR,DIAGNOSTIC,D3,x00,d21,x10,d11,,false,NONCOMPOSABLE,NONCOMPOSABLE,,,D3_RELATION_AND_LEFT_ACTION,PASS
