orbit_id,reverse_partner_id,self_reversing,primitive_period,repetition,total_period,primitive_action,direct_repeated_action,action_repetition_error,primitive_length,repeated_length,primitive_trace,repeated_trace,trace_repetition_relative_error,primitive_orientation,repeated_orientation,primitive_maslov,repeated_maslov,negative_symbol_count,symbol_count_maslov_match,maslov_repetition_defect,maslov_mod4,maslov_phase_real,maslov_phase_imag,hessian_signature,minimum_absolute_hessian_eigenvalue,diagonal_dominance_margin,hessian_determinant_sign,hill_expected_sign,hill_sign_match,hill_logabs_error,maslov_orientation_parity_ok,reversal_action_error,reversal_length_error,reversal_trace_error,reversal_orientation_mismatch,reversal_maslov_mismatch
--|--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|+-|++|-+|--|--|--|+-|++|-+,False,18,1,18,3.088517420571828,3.0885174205718275,4.440892098500626e-16,31.130175595544873,31.130175595544873,33087464002907.56,33087464002907.56,4.722332300422587e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,4.068966889863829,2.954975092504979,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|--|--|+-|-+,--|--|--|--|+-|-+|--|--|--|+-|++|-+|--|--|--|+-|++|-+,False,18,1,18,3.652436240349796,3.6524362403497967,8.881784197001252e-16,31.667754317446235,31.667754317446235,-56641005489693.83,-56641005489693.83,2.758602158438565e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,4.072882082920778,2.958681420820481,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|--|--|+-|-+|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+|--|+-|-+|--|--|--|+-|++|-+,False,18,1,18,2.7234520996683433,2.723452099668343,4.440892098500626e-16,31.04881306107584,31.04881306107584,-30501990541737.0,-30501990541737.0,1.2806541247381654e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5064997976567716,2.454385349759324,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|--|--|+-|-+|--|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|--|+-|-+|--|--|--|+-|++|-+,True,18,1,18,3.6525179327087027,3.6525179327087023,4.440892098500626e-16,31.667360176026897,31.667360176026897,-56618685322337.63,-56618685322337.63,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,4.073390689137886,2.9588997117387237,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|--|--|--|+-|++|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|--|--|+-|++|-+|--|+-|++|-+,True,18,1,18,3.112362729801998,3.112362729801998,0.0,31.06005059734068,31.06005059734068,30846690930707.082,30846690930707.082,7.598059724671659e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,4.016762512568444,2.882769701523559,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|++|-+|--|--|--|--|+-|++|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|++|-+|--|--|--|--|+-|++|-+,False,18,1,18,3.655956986764543,3.655956986764543,0.0,31.654432095189335,31.654432095189335,-55891425547356.32,-55891425547356.32,9.784595662829133e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,4.069071713669883,2.9071931565861577,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,18,1,18,1.6002258099925888,1.6002258099925888,0.0,29.969507153268125,29.969507153268125,-10365531649532.68,-10365531649532.68,3.7684994191070844e-16,-1,-1,11,11,11,True,0,3,0.0,1.0,-4,3.767877939359645,2.531562864236956,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,False,18,1,18,2.143783067217511,2.1437830672175116,4.440892098500626e-16,30.56408854244844,30.56408854244844,18785164322392.76,18785164322392.76,2.0794335002667898e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.76788118834674,2.531570627861856,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+|--|+-|-+,False,18,1,18,2.1487224648707506,2.1487224648707506,0.0,30.547611648691884,30.547611648691884,18478179191547.027,18478179191547.027,4.2279598649924787e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.762214175712649,2.5314236290858716,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|--|+-|-+,--|--|--|--|+-|-+|--|--|--|+-|-+|--|+-|++|-+|--|+-|-+,False,18,1,18,2.712094991993159,2.7120949919931596,4.440892098500626e-16,31.087143134511305,31.087143134511305,-31693829805646.44,-31693829805646.44,3.697486252643483e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.7620860299099856,2.5314297243736013,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+,True,18,1,18,2.14803133815149,2.1480313381514895,4.440892098500626e-16,30.550284266099574,30.550284266099574,18527630347491.51,18527630347491.51,1.054168808082053e-15,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.769473484843148,2.5322253115215867,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|-+|--|--|+-|++|-+|--|+-|-+,False,18,1,18,2.148665846175725,2.1486658461757244,4.440892098500626e-16,30.547937685970286,30.547937685970286,18484204749025.23,18484204749025.23,2.113290808578604e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.7695658102094325,2.5322016630252753,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+,False,18,1,18,2.688107639651098,2.6881076396510983,4.440892098500626e-16,31.155658616863033,31.155658616863033,-33941467635628.926,-33941467635628.926,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.769646994555699,2.5322076954648534,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|++|-+|--|--|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+|--|--|--|+-|++|-+|--|+-|-+,False,18,1,18,2.717833968847037,2.717833968847036,8.881784197001252e-16,31.066968259097763,31.066968259097763,-31060817679198.695,-31060817679198.695,7.545680297945279e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5416446705553604,2.4505481667404654,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|+-|++|-+|--|+-|-+|--|+-|-+,False,18,1,18,2.1536875877671537,2.153687587767154,4.440892098500626e-16,30.531665778702973,30.531665778702973,18185865341728.758,18185865341728.758,6.443878132711395e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.5425625299613657,2.453766390796936,1,1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|--|+-|-+,--|--|--|--|+-|-+|--|--|--|+-|++|-+|--|+-|-+|--|+-|-+,False,18,1,18,2.7176023416939934,2.7176023416939934,0.0,31.069270940050416,31.069270940050416,-31132423243186.8,-31132423243186.8,2.5094416643939636e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5425722455219133,2.4537726328282945,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+|--|+-|-+,True,18,1,18,1.7941200175222323,1.7941200175222323,0.0,30.432944838317624,30.432944838317624,-16476312154208.924,-16476312154208.924,5.927069667410581e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.4861564987893368,2.4543630185766467,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|+-|-+|--|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|--|+-|-+|--|+-|-+|--|+-|-+,False,18,1,18,2.7234520996683433,2.7234520996683425,8.881784197001252e-16,31.04881306107584,31.04881306107584,-30501990541737.0,-30501990541737.0,3.8419623742144967e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.506499797656772,2.454385349759324,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|++|-+|--|--|+-|-+|--|+-|-+,False,18,1,18,2.1495953785396833,2.149595378539683,4.440892098500626e-16,30.543724268991745,30.543724268991745,18406486930664.844,18406486930664.844,2.1222137688274804e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.5423324239587166,2.4509307989508597,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+,False,18,1,18,2.693185593224633,2.6931855932246336,4.440892098500626e-16,31.13813155109434,31.13813155109434,-33351756350765.508,-33351756350765.508,5.856138367822931e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5423341822233114,2.4509370005169444,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|+-|-+|--|--|+-|-+|--|+-|-+,False,18,1,18,2.693960755083229,2.6939607550832294,4.440892098500626e-16,31.135095547442553,31.135095547442553,-33250653848132.43,-33250653848132.43,1.1747889283143827e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5423754487710517,2.4510081897454477,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|--|--|+-|-+,--|--|--|--|+-|-+|--|--|--|+-|-+|--|--|+-|-+|--|+-|-+,False,18,1,18,3.257314001357815,3.2573140013578152,4.440892098500626e-16,31.674821508141424,31.674821508141424,57042716087398.1,57042716087398.1,0.0,1,1,14,14,14,True,0,2,-1.0,0.0,-10,3.5423781046691967,2.4510154591817406,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|--|--|+-|++|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|++|-+|--|--|--|+-|-+|--|+-|-+,False,18,1,18,2.717833968847037,2.717833968847037,0.0,31.066968259097763,31.066968259097763,-31060817679198.695,-31060817679198.695,1.0060907063927038e-15,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5416446705553577,2.4505481667404654,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|--|--|+-|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|-+|--|--|--|+-|-+|--|+-|-+,False,18,1,18,2.717924260022838,2.7179242600228384,4.440892098500626e-16,31.06656397077274,31.06656397077274,-31048262691333.766,-31048262691333.766,5.032487696762908e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.541656022328108,2.450551846028559,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|+-|-+|--|--|--|+-|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|-+|--|--|--|+-|-+|--|+-|-+,False,18,1,18,3.257346775587435,3.2573467755874352,4.440892098500626e-16,31.67447930363682,31.67447930363682,57023199152580.03,57023199152580.03,4.110169255373944e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,3.5416591040359457,2.4505590121897773,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+|--|--|+-|-+,False,18,1,18,2.143783067217511,2.143783067217511,0.0,30.56408854244844,30.56408854244844,18785164322392.76,18785164322392.76,2.0794335002667898e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.7678811883467405,2.531570627861856,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|--|+-|-+,False,18,1,18,2.1484944927390854,2.148494492739086,4.440892098500626e-16,30.54959306340757,30.54959306340757,18514828424390.47,18514828424390.47,2.1097954085570192e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.728600929976576,2.5469269029009087,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+,False,18,1,18,2.6880804846297925,2.6880804846297925,0.0,31.15593687879381,31.15593687879381,-33950913568107.316,-33950913568107.316,5.752790704974488e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.769580817852421,2.5345414365282473,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+|--|--|+-|++|-+|--|--|+-|-+,False,18,1,18,2.693185593224633,2.6931855932246327,4.440892098500626e-16,31.13813155109434,31.13813155109434,-33351756350765.508,-33351756350765.508,4.684910694258345e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5423341822233105,2.4509370005169444,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|++|-+|--|--|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|--|--|+-|++|-+|--|--|+-|-+,False,18,1,18,3.655956986764543,3.655956986764543,0.0,31.654432095189335,31.654432095189335,-55891425547356.32,-55891425547356.32,4.193398141212485e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,4.069071713669883,2.9071931565861577,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+|--|+-|++|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|--|+-|-+,False,18,1,18,2.144530311441521,2.144530311441521,0.0,30.56131122214599,30.56131122214599,18733064286867.945,18733064286867.945,4.1704335608759085e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.7678291832535535,2.533905116285629,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+,False,18,1,18,2.6880804846297925,2.688080484629792,4.440892098500626e-16,31.15593687879381,31.15593687879381,-33950913568107.316,-33950913568107.316,1.1505581409948977e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.7695808178524213,2.5345414365282473,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|+-|-+|--|+-|-+|--|--|+-|-+,False,18,1,18,2.693933206947471,2.693933206947471,0.0,31.135384268415166,31.135384268415166,-33260255395268.81,-33260255395268.81,2.3488995821455145e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5431633873028843,2.4530439860490807,-1,-1,True,7.105427357601002e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|--|--|+-|-+,--|--|--|--|+-|-+|--|--|--|+-|-+|--|+-|-+|--|--|+-|-+,False,18,1,18,3.2573100585366412,3.2573100585366417,4.440892098500626e-16,31.67486605916159,31.67486605916159,57045257455202.75,57045257455202.75,6.847633220110456e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,3.542490779991437,2.4513068374602316,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+|--|--|+-|++|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|++|-+|--|--|+-|-+|--|--|+-|-+,False,18,1,18,2.688107639651098,2.688107639651098,0.0,31.155658616863033,31.155658616863033,-33941467635628.926,-33941467635628.926,2.301756684144998e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.7696469945556985,2.5322076954648534,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+|--|--|+-|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|--|+-|-+,False,18,1,18,2.6888528637380142,2.688852863738014,4.440892098500626e-16,31.152898023426225,31.152898023426225,-33847898255769.688,-33847898255769.688,1.1540598386590055e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.7699022366079165,2.534659411383487,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+|--|--|+-|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|-+|--|--|+-|-+|--|--|+-|-+,True,18,1,18,3.2282986559907974,3.228298655990797,4.440892098500626e-16,31.760577747602543,31.760577747602543,62150361323578.95,62150361323578.95,2.514064225411365e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,4.115323125552353,2.8968526322733474,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|+-|-+|--|--|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+|--|--|--|+-|-+|--|--|+-|-+,False,18,1,18,3.257346775587435,3.2573467755874344,4.440892098500626e-16,31.67447930363682,31.67447930363682,57023199152580.03,57023199152580.03,4.110169255373944e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,3.5416591040359506,2.4505590121897773,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|--|--|+-|-+,False,18,1,18,2.7176023416939934,2.7176023416939934,0.0,31.069270940050416,31.069270940050416,-31132423243186.8,-31132423243186.8,1.2547208321969818e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5425722455219084,2.4537726328282945,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|++|-+|--|--|--|+-|++|-+,--|--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|--|--|+-|-+,False,18,1,18,3.652436240349796,3.6524362403497963,4.440892098500626e-16,31.667754317446235,31.667754317446235,-56641005489693.83,-56641005489693.83,5.51720431687713e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,4.072882082920771,2.958681420820481,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|--|--|+-|-+,False,18,1,18,2.712094991993159,2.712094991993159,0.0,31.087143134511305,31.087143134511305,-31693829805646.44,-31693829805646.44,2.464990835095656e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.7620860299099834,2.5314297243736013,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|--|+-|-+,False,18,1,18,2.7176925800120144,2.7176925800120144,0.0,31.068868070576848,31.068868070576848,-31119883466340.15,-31119883466340.15,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.542681364293454,2.454063602680268,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|-+|--|+-|-+|--|--|+-|-+,--|--|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|--|--|+-|-+,False,18,1,18,3.2573100585366412,3.2573100585366417,4.440892098500626e-16,31.67486605916159,31.67486605916159,57045257455202.75,57045257455202.75,1.3695266440220912e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,3.5424907799914336,2.4513068374602316,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|-+|--|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|--|--|+-|-+,False,18,1,18,3.257314001357815,3.2573140013578143,4.440892098500626e-16,31.674821508141424,31.674821508141424,57042716087398.1,57042716087398.1,1.3695876591903625e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,3.5423781046691927,2.4510154591817406,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|+-|-+|--|--|--|--|+-|++|-+,--|--|--|--|+-|-+|--|--|--|+-|-+|--|--|--|--|+-|++|-+,True,18,1,18,4.219304469410077,4.219304469410077,0.0,32.194208639606444,32.194208639606444,95888640530341.9,95888640530341.9,4.888483113405639e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,4.07397813797715,2.957250045411694,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|--|+-|++|-+|--|--|+-|++|-+,--|--|--|--|+-|-+|--|--|--|--|+-|++|-+|--|--|+-|++|-+,True,18,1,18,3.6552874704586484,3.6552874704586475,8.881784197001252e-16,31.657105568535904,31.657105568535904,-56041049702835.44,-56041049702835.44,2.7881347838510317e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,4.069261015558874,2.9549828465408288,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|--|+-|++|-+|--|--|--|+-|-+,--|--|--|--|+-|-+|--|--|--|--|+-|-+|--|--|--|+-|++|-+,False,18,1,18,4.219208649094786,4.219208649094786,0.0,32.19467025345555,32.19467025345555,95932914272682.45,95932914272682.45,6.514969390208268e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,4.073380663962698,2.958687710011815,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|--|+-|-+|--|+-|-+|--|+-|-+,--|--|--|--|+-|-+|--|--|--|--|+-|-+|--|+-|-+|--|+-|-+,True,18,1,18,3.290148679269051,3.2901486792690506,4.440892098500626e-16,31.576069447654195,31.576069447654195,51678835779060.93,51678835779060.93,1.5117407120780078e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,3.506450973462009,2.454392663469542,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|+-|-+|--|--|--|--|+-|-+|--|--|--|+-|++|-+,--|--|--|--|+-|-+|--|--|--|--|+-|++|-+|--|--|--|+-|-+,False,18,1,18,4.219208649094786,4.219208649094786,0.0,32.19467025345555,32.19467025345555,95932914272682.45,95932914272682.45,6.514969390208268e-16,1,1,14,14,14,True,0,2,-1.0,0.0,-10,4.0733806639627,2.958687710011815,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|++|-+|--|+-|-+|--|+-|-+,--|--|--|--|--|+-|-+|--|+-|-+|--|+-|++|-+|--|+-|++|-+,False,18,1,18,2.177979146448128,2.177979146448128,0.0,30.45938055819114,30.45938055819114,16917683608964.371,16917683608964.371,0.0,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.5424923494891507,2.4537366598557337,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|++|-+|--|--|--|+-|++|-+,--|--|--|--|--|+-|++|-+|--|--|--|+-|++|-+|--|+-|++|-+,False,18,1,18,3.112773198909577,3.1127731989095766,4.440892098500626e-16,31.05808715419342,31.05808715419342,30786184626565.793,30786184626565.793,2.5376642460782533e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,4.016730296624344,2.882729585715448,1,1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|++|-+|--|--|--|--|+-|-+,--|--|--|--|--|+-|-+|--|--|--|--|+-|++|-+|--|+-|++|-+,False,18,1,18,3.6795311838856244,3.6795311838856244,0.0,31.58508845668752,31.58508845668752,-52147035842373.76,-52147035842373.76,4.494502826746501e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,4.0167665021631125,2.882732961018651,-1,-1,True,0.0,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|-+|--|+-|++|-+|--|+-|-+,--|--|--|--|--|+-|-+|--|+-|++|-+|--|+-|-+|--|+-|++|-+,False,18,1,18,2.1770908602202805,2.17709086022028,4.440892098500626e-16,30.463179184491015,30.463179184491015,16982069778931.611,16982069778931.611,1.1501101016691716e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.7272300953329176,2.5313946091991415,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,--|--|--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|+-|++|-+,True,18,1,18,2.182666549100872,2.182666549100872,0.0,30.445207877853242,30.445207877853242,16679605772760.3,16679605772760.3,1.1709659248599724e-16,1,1,12,12,12,True,0,0,1.0,0.0,-6,3.5435079696645246,2.4688316888065867,1,1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|-+|--|+-|-+|--|--|+-|-+,--|--|--|--|--|+-|-+|--|--|+-|-+|--|+-|-+|--|+-|++|-+,False,18,1,18,2.722269333159006,2.722269333159006,0.0,31.05130547636532,31.05130547636532,-30578108989309.277,-30578108989309.277,6.387330886559571e-16,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.5433671016855803,2.456160520559404,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
--|--|--|--|--|+-|++|-+|--|+-|-+|--|--|+-|-+|--|+-|-+,--|--|--|--|--|+-|-+|--|+-|-+|--|--|+-|-+|--|+-|++|-+,False,18,1,18,2.7224739048613493,2.7224739048613493,0.0,31.04927787760464,31.04927787760464,-30516171666657.43,-30516171666657.43,0.0,-1,-1,13,13,13,True,0,1,0.0,-1.0,-8,3.542355015026719,2.4509707523841326,-1,-1,True,3.552713678800501e-15,True,0.0,0.0,0.0,0,0
