atom,gamma_code_length,return_marker_degree,digit_marker_degree,return_and_digit_markers_equal,digit_weight_form,return_weight_form,u_equals_one_specialization,first_return_changes_object,whole_codeword_alphabet,original_digit_euler_marker_match
3292,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3293,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3294,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3295,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3296,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3297,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3298,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3299,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3300,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3301,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3302,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3303,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3304,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3305,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3306,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3307,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3308,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3309,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3310,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3311,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3312,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3313,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3314,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3315,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3316,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3317,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3318,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3319,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3320,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3321,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3322,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3323,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3324,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3325,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3326,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3327,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3328,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3329,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3330,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3331,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3332,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3333,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3334,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3335,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3336,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3337,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3338,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3339,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3340,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3341,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3342,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3343,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3344,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3345,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3346,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3347,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3348,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3349,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3350,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3351,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3352,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3353,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3354,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3355,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3356,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3357,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3358,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3359,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3360,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3361,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3362,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3363,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3364,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3365,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3366,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3367,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3368,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3369,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3370,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3371,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3372,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3373,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3374,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3375,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3376,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3377,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3378,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3379,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3380,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3381,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3382,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3383,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3384,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3385,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3386,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3387,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3388,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3389,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3390,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3391,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3392,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3393,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3394,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3395,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3396,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3397,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3398,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3399,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3400,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3401,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3402,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3403,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3404,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3405,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3406,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3407,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3408,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3409,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3410,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3411,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3412,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3413,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3414,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3415,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3416,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3417,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3418,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3419,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3420,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3421,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3422,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3423,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3424,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3425,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3426,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3427,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3428,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3429,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3430,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3431,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3432,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3433,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3434,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3435,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3436,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3437,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3438,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3439,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3440,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3441,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3442,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3443,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3444,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3445,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3446,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3447,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3448,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3449,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3450,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3451,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3452,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3453,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3454,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3455,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3456,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3457,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3458,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3459,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3460,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3461,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3462,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3463,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3464,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3465,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3466,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3467,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3468,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3469,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3470,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3471,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3472,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3473,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3474,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3475,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3476,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3477,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3478,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3479,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3480,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3481,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3482,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3483,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3484,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3485,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3486,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3487,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3488,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3489,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3490,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3491,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3492,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3493,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3494,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3495,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3496,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3497,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3498,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3499,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3500,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3501,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3502,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3503,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3504,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3505,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3506,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3507,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3508,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3509,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3510,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3511,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3512,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3513,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3514,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3515,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3516,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3517,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3518,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3519,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3520,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3521,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3522,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3523,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3524,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3525,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3526,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3527,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3528,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3529,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3530,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3531,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
3532,23,1,23,False,u^23*n^(-s),z*n^(-s),True,True,countable_return_alphabet,False
