atom,code_length,q,alpha_from_r1,power,normalized_trace_over_w_power,target,residual,match,r1_fit,r2_plus_failure,q_zero_rank_one_boundary
323,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
323,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
323,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
323,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
323,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
323,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
324,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
324,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
324,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
324,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
324,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
324,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
325,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
325,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
325,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
325,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
325,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
325,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
326,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
326,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
326,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
326,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
326,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
326,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
327,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
327,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
327,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
327,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
327,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
327,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
328,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
328,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
328,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
328,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
328,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
328,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
329,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
329,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
329,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
329,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
329,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
329,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
330,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
330,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
330,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
330,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
330,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
330,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
331,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
331,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
331,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
331,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
331,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
331,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
332,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
332,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
332,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
332,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
332,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
332,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
333,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
333,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
333,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
333,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
333,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
333,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
334,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
334,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
334,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
334,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
334,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
334,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
335,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
335,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
335,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
335,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
335,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
335,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
336,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
336,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
336,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
336,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
336,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
336,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
337,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
337,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
337,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
337,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
337,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
337,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
338,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
338,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
338,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
338,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
338,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
338,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
339,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
339,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
339,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
339,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
339,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
339,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
340,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
340,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
340,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
340,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
340,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
340,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
341,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
341,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
341,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
341,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
341,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
341,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
342,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
342,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
342,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
342,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
342,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
342,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
343,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
343,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
343,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
343,17,1/131072,131071/131072,4,2251748274470911/2251816993685505,1/1,-68719214594/2251816993685505,False,False,True,False
343,17,1/131072,131071/131072,5,295138898083176775681/295150156996346511361,1/1,-11258913169735680/295150156996346511361,False,False,True,False
343,17,1/131072,131071/131072,6,38684150510660063165284351/38685921377825129937108993,1/1,-1770867165066771824642/38685921377825129937108993,False,False,True,False
344,17,1/131072,131071/131072,1,1/1,1/1,0/1,True,True,False,False
344,17,1/131072,131071/131072,2,131071/131073,1/1,-2/131073,False,False,True,False
344,17,1/131072,131071/131072,3,17179607041/17180000257,1/1,-393216/17180000257,False,False,True,False
